dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,cluster,label,attack_cat
0.241215,tcp,http,FIN,10,8,852,978,70.476544,62,252,25437.88672,28389.60938,2,2,26.801667,31.812143,1428.614359,55.76682,255,522111844,2185584074,255,0.057912,0.01092,0.046992,85,122,1,74,3,1,1,1,1,1,0,0,1,1,2,0,3,1,Exploits
0.698211,tcp,-,FIN,14,16,790,902,41.534721,254,252,8410.06543,9693.344727,4,5,53.708538,41.446601,3414.034143,2888.85049,255,670628684,3410060320,255,0.11494,0.054101,0.060839,56,56,0,0,5,1,2,2,1,5,0,0,0,2,5,0,1,1,Fuzzers
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1,1,DoS
0.829592,tcp,-,FIN,10,8,564,354,20.492001,254,252,4898.793457,2989.421387,2,1,92.059333,109.002711,6357.026818,153.169906,255,2361742688,1206294409,255,0.109681,0.066569,0.043112,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Reconnaissance
1.006312,tcp,http,FIN,12,18,1580,10168,28.8181,31,29,11519.29004,76350.07813,3,5,91.450366,59.166941,9530.438556,7673.836772,255,1811070402,3961691374,255,0.0006,0.000467,0.000133,132,565,1,3924,2,0,1,1,1,1,0,0,1,1,2,0,3,0,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,1,1,Generic
0.503222,tcp,http,FIN,10,8,818,1260,33.782308,62,252,11716.49902,17535.00391,2,2,55.913556,62.447,3217.281851,96.380273,255,2224017517,1618518246,255,0.129363,0.065416,0.063947,82,158,1,787,7,1,5,5,4,7,0,0,16,6,7,0,-1,1,Exploits
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,39,39,22,39,0,0,0,39,39,0,1,1,Generic
1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1,0,Normal
0.001766,udp,-,CON,4,4,528,304,3963.760037,31,29,1793884.5,1032842.625,0,0,0.438667,0.239333,0.614005,0.328572,0,0,0,0,0.0,0.0,0.0,132,76,0,0,9,0,5,1,1,3,0,0,0,12,13,0,1,0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,18,43,0,0,0,44,43,0,1,1,Generic
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,1,4,0,1,1,Reconnaissance
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,11,11,11,21,0,0,0,11,21,0,1,1,Generic
0.009935,tcp,-,FIN,36,38,2334,16290,7347.760458,31,29,1827881.25,12772622.0,7,12,0.29097,0.255162,17.420281,16.015543,255,3680517746,3680768131,255,0.000612,0.000486,0.000126,65,429,0,0,3,0,4,1,1,1,0,0,0,4,9,0,1,0,Normal
3.5e-05,fc,-,INT,2,0,200,0,28571.42781,254,0,22857142.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,1,1,Exploits
1.160379,tcp,http,FIN,14,18,1684,10168,26.715408,31,29,10782.68359,66212.84375,3,5,89.216767,68.222941,8844.087737,7745.101057,255,648000600,2807746737,255,0.000747,0.000585,0.000162,120,565,1,3924,1,0,1,1,1,1,0,0,1,5,2,0,3,0,Normal
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1,1,Reconnaissance
0.277344,tcp,http,FIN,10,10,800,5972,68.506983,62,252,20768.43359,155042.125,2,3,30.816,29.941556,1526.703697,1875.445529,255,1955121065,934836504,255,0.053869,0.007171,0.046698,80,597,1,2540,1,1,1,1,1,1,0,0,1,2,1,0,3,1,Exploits
0.540392,tcp,-,FIN,12,8,2316,1024,35.159663,254,252,31429.03711,13264.44531,3,2,49.049729,70.84143,2354.378891,86.063023,255,2461310460,3909601163,255,0.097671,0.044496,0.053175,193,128,0,0,4,1,2,1,1,1,0,0,0,1,3,0,1,1,Exploits
5e-06,trunk-1,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,1,1,DoS
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,36,36,15,36,0,0,0,37,36,0,1,1,Generic
0.004212,tcp,http,FIN,8,10,1040,824,4036.087425,31,29,1728395.125,1409306.75,2,2,0.552286,0.406778,35.286595,0.75375,255,1700612669,3847040682,255,0.000742,0.000547,0.000195,130,82,1,83,2,0,2,1,1,1,0,0,1,6,1,0,3,0,Normal
0.018731,tcp,-,FIN,16,18,1540,1644,1761.785285,31,29,616731.625,663285.4375,4,4,1.217533,1.074,74.234423,2.098323,255,2330331798,186149478,255,0.000591,0.000469,0.000122,96,91,0,0,7,0,5,5,1,5,0,0,0,7,5,0,1,0,Normal
0.347138,tcp,-,FIN,10,6,614,268,43.210483,254,252,12744.21191,5162.212402,2,1,38.570889,52.977199,1925.964437,93.190695,255,1069975002,1625373357,255,0.096859,0.054684,0.042175,61,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0,1,0,Normal
9e-06,xtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,1,1,Exploits
0.991748,tcp,ftp,FIN,16,12,1290,844,27.224659,254,252,9760.543945,6243.521484,4,4,65.512798,88.463094,4415.43597,139.692891,255,548543951,2088324224,255,0.036705,0.018645,0.01806,81,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Exploits
0.01299,tcp,ssh,FIN,62,58,5928,8010,9160.893188,31,29,3592301.75,4848037.0,14,17,0.212951,0.214088,14.928122,0.0,255,179791447,2325524279,255,0.000785,0.000646,0.000139,96,138,0,0,1,0,2,1,1,1,0,0,0,2,1,0,1,0,Normal
2e-06,any,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,4,4,4,4,0,0,0,4,18,0,1,1,DoS
0.660464,tcp,-,FIN,10,6,2516,268,22.711306,254,252,27435.25781,2713.244141,2,1,73.268778,113.775203,3698.704094,147.105437,255,226445001,3131053089,255,0.1486,0.091579,0.057021,252,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1,0,Normal
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,1,1,Reconnaissance
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,3,0,0,0,11,5,0,1,1,Backdoor
15.008936,tcp,-,REQ,8,0,360,0,0.466389,254,0,167.899979,0.0,7,0,2144.13375,0.0,4393.9205,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,2,2,2,11,0,0,0,2,11,0,1,0,Normal
0.280972,tcp,-,FIN,10,6,484,268,53.386102,254,252,12414.04785,6377.859863,2,1,29.532778,48.752398,1525.290632,74.296703,255,3154778553,3138196693,255,0.062564,0.037208,0.025356,48,45,0,0,9,1,3,3,1,9,0,0,0,3,9,0,1,0,Normal
1.046016,tcp,http,FIN,12,18,1580,10168,27.724242,31,29,11082.04883,73452.03125,3,5,94.997361,61.500352,9761.922199,7862.495902,255,2953580100,2954539174,255,0.000654,0.000502,0.000152,132,565,1,3924,1,0,5,1,1,2,0,0,1,2,1,0,3,0,Normal
0.194941,tcp,-,FIN,62,62,3718,49342,630.960139,31,29,150158.25,1992274.625,7,24,3.190524,3.185312,189.318338,5.058143,255,1730640286,1730977577,255,0.000761,0.000626,0.000135,60,796,0,0,4,0,2,1,1,1,0,0,0,2,4,0,1,0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,15,15,8,16,0,0,0,15,16,0,1,1,Generic
0.19601,tcp,-,FIN,34,28,4908,2552,311.208622,31,29,194439.0625,100443.8594,9,6,5.939697,7.233852,767.598119,25.756221,255,3517578188,3517890046,255,0.000691,0.000558,0.000133,144,91,0,0,4,0,7,1,1,2,0,0,0,7,9,0,1,0,Normal
1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,4,4,4,4,0,0,0,6,12,0,1,1,Generic
2.220366,tcp,ftp,FIN,14,12,948,682,11.259405,254,252,3174.251465,2255.483887,4,4,164.504,191.275,9390.380384,237.423563,255,3682820634,1019771032,255,0.228801,0.116336,0.112465,68,57,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1,0,Normal
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,1,1,DoS
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,5,5,5,5,0,0,0,5,5,0,1,1,Generic
0.485458,tcp,-,FIN,8,6,364,268,26.778836,62,252,5256.891602,3691.359619,1,1,69.161429,88.500602,4057.957159,149.562969,255,2012098591,256472810,255,0.111326,0.042944,0.068382,46,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1,1,Exploits
1.201219,tcp,-,FIN,10,8,534,354,14.152291,254,252,3203.412598,2064.56958,2,1,130.573222,157.493422,7434.177988,314.222938,255,1693036319,1114236389,255,0.179665,0.098762,0.080903,53,44,0,0,2,1,1,1,1,1,0,0,0,1,3,0,1,0,Normal
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,9,9,5,51,0,0,0,9,51,0,1,1,Generic
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,17,17,17,35,0,0,0,17,35,0,1,1,Generic
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,2,2,1,1,1,1,0,0,0,2,2,0,1,1,Generic
37.989578,arp,-,CON,2,2,56,92,0.078969,0,0,5.896354,9.686867,0,0,37988.524,37988.572,0.0,0.0,0,0,0,0,0.0,0.0,0.0,28,46,0,0,2,0,2,2,2,2,0,0,0,2,2,0,-1,0,Normal
5.323033,tcp,ftp,FIN,24,24,1268,1686,8.829553,62,252,1827.529541,2428.690674,7,9,231.436213,226.117482,17043.80965,20173.26501,255,2476018913,3830506220,255,0.2331,0.121674,0.111426,53,70,0,0,1,1,3,1,1,2,1,1,0,2,1,0,0,1,Exploits
1.255436,tcp,http,FIN,10,8,694,354,13.541113,254,252,3982.68042,1975.409424,2,1,139.393222,167.582141,7923.645971,294.745781,255,3240003360,4212301751,255,0.159123,0.082353,0.07677,69,44,1,0,2,1,1,1,1,2,0,0,1,1,2,0,3,1,Fuzzers
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,10,8,0,1,1,Generic
0.001168,udp,dns,CON,2,2,132,164,2568.493049,31,29,452054.7813,561643.8125,0,0,0.012,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,3,1,1,1,0,0,0,8,3,0,1,0,Normal
3.5e-05,udp,dns,INT,2,0,114,0,28571.42781,254,0,13028571.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,5,5,2,5,0,0,0,5,12,0,1,1,Generic
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,9,1,0,1,1,Reconnaissance
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,18,18,18,36,0,0,0,18,36,0,1,1,Generic
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,4,12,0,1,1,DoS
1.796988,tcp,ssh,FIN,326,354,25832,49578,377.854497,31,29,114649.625,220092.7344,78,103,5.528092,5.132463,486.155839,469.608866,255,2139075535,4288972161,255,0.000756,0.000615,0.000141,79,140,0,0,1,0,3,1,1,1,0,0,0,2,1,0,1,0,Normal
0.245712,tcp,-,FIN,10,6,520,268,61.04708,254,252,15237.35156,7293.091309,2,1,24.434667,44.154602,1325.66722,67.913109,255,543090841,2738763573,255,0.062418,0.024928,0.03749,52,45,0,0,9,1,3,3,1,3,0,0,0,10,8,0,1,1,Fuzzers
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,20,19,19,34,0,0,0,20,33,0,1,1,Generic
0.606554,tcp,-,FIN,12,8,1852,642,31.3245,254,252,22395.36914,7412.365723,3,2,51.468638,73.315289,2739.86843,90.839508,255,1941174920,3361518452,255,0.168887,0.093343,0.075544,154,80,0,0,1,1,1,1,1,2,0,0,0,1,1,0,1,1,Exploits
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,1,1,Generic
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,15,15,15,37,0,0,0,15,37,0,1,1,Generic
0.180626,tcp,-,FIN,84,86,4862,77276,935.634933,31,29,212815.4219,3382813.0,7,36,2.172482,2.118812,119.640348,118.282583,255,2726653531,653031266,255,0.000669,0.00052,0.000149,58,899,0,0,5,0,6,1,1,1,0,0,0,3,6,0,1,0,Normal
0.48498,tcp,smtp,FIN,52,42,37268,3380,191.76049,31,29,602944.4375,54435.23438,18,8,9.501942,11.815536,778.180106,25.06292,255,4084017480,4085014008,255,0.000684,0.000535,0.000149,717,80,0,0,2,0,4,1,1,2,0,0,0,8,1,0,1,0,Normal
5e-06,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,3,6,3,1,1,3,0,0,0,3,3,0,1,0,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,13,13,13,33,0,0,0,13,33,0,1,1,Generic
1.7905,tcp,ftp,FIN,22,22,1190,1632,24.015637,62,252,5075.677246,6961.184082,7,9,85.21133,84.302759,4348.847245,5100.741512,255,3452025539,4000161022,255,0.104207,0.02013,0.084077,54,74,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,Exploits
0.871748,tcp,-,FIN,10,8,534,354,19.501049,254,252,4414.119629,2844.858887,2,1,96.755111,115.587141,4984.229715,167.065734,255,2553291659,9876809,255,0.121393,0.06263,0.058763,53,44,0,0,2,1,1,1,1,2,0,0,0,2,4,0,1,0,Normal
0.001856,udp,-,CON,4,4,512,304,3771.55163,31,29,1655172.375,982758.625,0,0,0.456667,0.261333,0.641582,0.361802,0,0,0,0,0.0,0.0,0.0,128,76,0,0,4,0,9,1,1,3,0,0,0,3,14,0,1,0,Normal
0.396023,tcp,http,FIN,10,6,870,268,37.876587,254,252,15817.2627,4524.989746,2,1,38.071222,69.308602,2047.383755,102.846141,255,4273147589,1200199687,255,0.111367,0.049472,0.061895,87,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,3,1,Reconnaissance
0.332691,tcp,-,FIN,12,8,3398,728,57.110049,254,252,74904.33594,15317.5166,3,2,28.115455,43.823715,1451.697044,59.711219,255,1332695157,3639734305,255,0.055555,0.025914,0.029641,283,91,0,0,9,1,2,2,1,2,0,0,0,2,8,0,1,1,Fuzzers
0.014104,tcp,http,FIN,8,10,1044,824,1205.331796,31,29,518434.4688,420873.5,2,2,1.964571,1.503333,113.196064,2.624981,255,754312419,763788045,255,0.000713,0.00057,0.000143,131,82,1,83,2,0,5,2,1,2,0,0,1,12,2,0,3,0,Normal
1.1e-05,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,3,2,2,3,0,0,0,3,15,0,1,1,Backdoor
2.878173,tcp,-,FIN,14,18,804,1002,10.770721,254,252,2076.317139,2632.225342,4,5,221.397928,164.218529,12227.78097,9605.671414,255,3962784639,3592308233,255,0.122237,0.085627,0.03661,57,56,0,0,1,1,2,1,1,1,0,0,0,1,2,0,1,0,Normal
8e-06,iatp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,8,5,0,1,1,Exploits
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,33,33,12,35,0,0,0,34,35,0,1,1,Generic
1.515397,tcp,http,FIN,14,18,1684,10168,20.456686,31,29,8256.583008,50700.90625,3,5,116.541382,89.110647,9249.504613,8089.145785,255,3368360909,1265363517,255,0.000646,0.00051,0.000136,120,565,1,3924,1,0,4,1,1,1,0,0,1,3,2,0,3,0,Normal
1.554994,tcp,http,FIN,10,10,810,1208,12.218697,62,252,3750.496826,5597.449219,2,2,172.777111,165.491781,10478.52998,352.556938,255,1530214440,452794038,255,0.13971,0.064931,0.074779,81,121,1,159,2,1,1,1,1,2,0,0,1,1,2,0,3,0,Normal
0.017898,tcp,-,FIN,44,46,2750,27602,4972.622424,31,29,1201475.0,12069281.0,7,16,0.408744,0.3864,0.0,24.104167,255,1667340645,1679080514,255,0.000643,0.000506,0.000137,63,600,0,0,13,0,1,1,1,1,0,0,0,2,4,0,1,0,Normal
2.654522,tcp,-,FIN,16,14,1424,728,10.924754,254,252,4023.323242,2037.27832,5,3,176.895198,198.794391,10763.05208,364.544625,255,502535287,3635445029,255,0.162898,0.070187,0.092711,89,52,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1,1,Fuzzers
1.54575,tcp,http,FIN,26,118,1492,148473,92.511724,62,252,7426.81543,761908.4375,2,57,61.830001,12.706172,3047.758912,1434.631474,255,3762097880,229885059,255,0.103792,0.058609,0.045183,57,1258,1,71599,1,1,1,1,1,1,0,0,1,3,1,0,3,1,Exploits
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,5,10,0,1,1,Generic
0.696721,tcp,-,FIN,10,8,2516,354,24.40001,254,252,26007.54102,3559.531006,2,1,74.717,90.208289,4045.492527,163.732797,255,3664217323,1561140497,255,0.137256,0.065254,0.072002,252,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,1,0,Normal
0.615025,tcp,-,FIN,10,6,634,268,24.389253,254,252,7427.340332,2913.702881,2,0,8286.4099,13832.288,823099.5387,30677.242,255,4247903078,392690452,255,0.157816,0.078028,0.079788,63,45,0,0,6,1,3,3,3,6,0,0,0,3,6,0,6,0,Normal
4e-06,tcp,-,REQ,2,0,90,0,250000.0006,254,0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,3,1,1,6,0,0,0,4,6,0,1,0,Normal
9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,5,2,2,1,1,5,0,0,0,1,6,0,1,0,Normal
7e-06,narp,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1,1,Exploits
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,18,18,18,43,0,0,0,18,43,0,1,1,Generic
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,19,19,19,19,0,0,0,19,19,0,1,1,Generic
0.260155,tcp,-,FIN,10,10,824,3357,73.033386,62,252,22817.16797,92929.21875,2,3,28.906111,25.067,1375.495319,1613.083091,255,3239726871,4062299654,255,0.060434,0.033587,0.026847,82,336,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,Exploits
4e-06,udp,dns,INT,2,0,134,0,250000.0006,62,0,134000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,0,0,7,2,4,4,4,7,0,0,0,4,7,0,1,1,Exploits
0.632946,tcp,-,FIN,10,8,564,354,26.858531,254,252,6420.768555,3918.185547,2,1,70.327333,88.673141,5479.640938,140.646391,255,419241119,2664678259,255,0.052639,0.008038,0.044601,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1,1,Reconnaissance
0.017884,tcp,-,FIN,44,46,2766,24004,4976.515523,31,29,1209572.875,10504586.0,7,16,0.418214,0.357523,0.0,22.916253,255,3152252943,3161854499,255,0.003934,0.002149,0.001785,63,522,0,0,10,0,4,1,1,1,0,0,0,2,7,0,1,0,Normal
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,13,13,13,33,0,0,0,13,33,0,1,1,Generic
0.001031,udp,dns,CON,2,2,130,162,2909.796171,31,29,504364.6563,628516.0,0,0,0.004,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,5,0,2,2,1,1,0,0,0,6,3,0,1,0,Normal
0.020476,tcp,-,FIN,16,18,1540,1644,1611.642869,31,29,564172.6875,606759.125,4,4,1.343,1.177647,84.674398,2.262678,255,2392911819,250108887,255,0.000573,0.00045,0.000123,96,91,0,0,9,0,6,5,1,5,0,0,0,10,11,0,1,0,Normal
0.921987,ospf,-,INT,20,0,1280,0,20.607666,254,0,10551.125,0.0,0,0,48.525633,0.0,52.253805,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,1,1,DoS
0.223522,tcp,ftp-data,FIN,8,12,424,8824,85.002821,31,29,13278.33594,289510.6563,1,4,31.886286,20.272546,2044.342984,1665.7302,255,2658724626,614114313,255,0.000663,0.00052,0.000143,53,735,0,0,3,0,3,1,1,2,0,0,0,5,3,0,1,0,Normal
0.945754,tcp,-,FIN,14,14,794,764,28.54865,254,252,6242.638184,6005.790039,4,4,72.750308,68.839,4269.349997,109.559828,255,3696637742,4156111974,255,0.109046,0.050055,0.058991,57,55,0,0,3,1,1,1,1,3,0,0,0,2,3,0,1,0,Normal
0.001084,udp,dns,CON,2,2,146,178,2767.527704,31,29,538745.375,656826.5625,0,0,0.008,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,2,1,1,0,0,0,3,1,0,1,0,Normal
0.174558,tcp,http,FIN,10,6,1124,268,85.931324,254,252,46380.0,10265.92871,2,1,19.395333,28.7484,1014.64682,48.550387,255,1292319972,3705273197,255,0.057192,0.03028,0.026912,112,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,3,1,Exploits
0.80161,tcp,-,CON,6,2,998,86,8.732426,62,252,8303.290039,429.136353,2,1,160.322,0.002,9644.746875,0.0,255,3938330134,1416862128,255,0.669085,0.085964,0.583121,166,43,0,0,5,3,1,1,1,5,0,0,0,1,5,0,1,0,Normal
6e-06,tcp,-,REQ,2,0,90,0,166666.6608,254,0,59999996.0,0.0,1,0,0.006,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,3,1,1,39,0,0,0,4,7,0,1,0,Normal
0.001076,udp,dns,CON,2,2,146,178,2788.103975,31,29,542750.9375,661710.0,0,0,0.002,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,1,0,0,0,3,4,0,1,0,Normal
1.035048,tcp,http,FIN,10,10,828,1274,18.356636,62,252,5765.916016,8865.289062,2,2,114.856889,106.951109,6677.070888,200.925328,255,560301614,2979008706,255,0.101445,0.072479,0.028966,83,127,1,173,2,1,1,1,1,2,0,0,1,1,2,0,3,0,Normal
